,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
10031,Revolution,https://www.crunchbase.com/organization/revolution-precrafted,"Makati, Manila, Philippines","Architecture, Building Material, Interior Design, Real Estate",Series B,2017-10-01,,,,11-50,15400000.0,USD,15400000.0,2.0,,,,,,1.0,,,,For Profit,2015-12-01,https://twitter.com/revolutionprecr,https://www.facebook.com/revolutionprecrafted/,https://www.linkedin.com/showcase/revolution-precrafted-ltd./,Early Stage Venture,,,$1M to $10M
10038,CStone Pharmaceuticals,https://www.crunchbase.com/organization/cstone-pharmaceuticals,"Suzhou, Jiangsu, China","Biotechnology, Health Care, Medical, Pharmaceutical",Series B,2018-05-09,260000000.0,USD,260000000.0,101-250,410000000.0,USD,410000000.0,2.0,,,,,,1.0,,,,For Profit,2015-12-23,,,https://www.linkedin.com/company/cstone/,IPO,,,Less than $1M
10057,Brigad,https://www.crunchbase.com/organization/brigad,"Paris, Ile-de-France, France","Business Development, Human Resources, Recruiting, Staffing Agency",Series B,2019-05-07,6000000.0,EUR,6713752.0,51-100,13541176.0,USD,13541176.0,4.0,,,,,,3.0,,,,For Profit,2015-11-01,https://twitter.com/joinbrigad,https://www.facebook.com/pg/brigad.co,https://www.linkedin.com/company/brigad/,Early Stage Venture,,,$1M to $10M
10059,FinanZero,https://www.crunchbase.com/organization/finanzero,"Ṣo Paulo, Sao Paulo, Brazil","Banking, Financial Services, FinTech, Lending",Series B,2019-04-23,11000000.0,USD,11000000.0,11-50,15788817.0,USD,15788817.0,3.0,,,,,,3.0,,,,For Profit,2015-12-01,https://www.twitter.com/finan_zero,https://www.facebook.com/finanzero,https://www.linkedin.com/company/10386728,Early Stage Venture,,,$1M to $10M
10063,InstaVR,https://www.crunchbase.com/organization/candlify-technologies,"San Francisco, California, United States","Information Technology, Virtual Reality, Wearables",Series B,2018-06-04,5000000.0,USD,5000000.0,1-10,7000000.0,USD,7000000.0,2.0,,,,,,1.0,,,,For Profit,2015-12-01,https://twitter.com/instavr,https://www.facebook.com/instavr/,https://www.linkedin.com/company/candlify-vr-technologies,Early Stage Venture,,,$1M to $10M
10085,Silicon Mobility,https://www.crunchbase.com/organization/silicon-mobility,"Valbonne, Provence-Alpes-Cote d'Azur, France","Automotive, Embedded Systems, Semiconductor, Software",Series B,2018-10-11,10000000.0,USD,10000000.0,11-50,10000000.0,USD,10000000.0,2.0,,,,,,3.0,,,,For Profit,2015-12-01,https://www.twitter.com/simobility,,https://www.linkedin.com/company/silicon-mobility,Early Stage Venture,,,Less than $1M
10097,Academy Xi,https://www.crunchbase.com/organization/academy-xi,"Surry Hills, New South Wales, Australia","EdTech, Education, Information Technology, Online Portals",Series B,2018-12-03,3000000.0,USD,3000000.0,11-50,5510000.0,USD,5510000.0,3.0,,,,,,2.0,,,,For Profit,2015-12-20,https://twitter.com/academyxi,https://www.facebook.com/academyxi/info/?entry_point=page_nav_about_item&tab=overview,https://www.linkedin.com/company/academy-xi,Early Stage Venture,,,Less than $1M
10098,Soundreef,https://www.crunchbase.com/organization/soundreef,"Milano, Lombardia, Italy","Music, Publishing",Series B,2019-07-26,2500000.0,EUR,2783964.0,11-50,10520000.0,EUR,11897925.0,6.0,,,,,,2.0,,,,For Profit,2015-11-01,http://twitter.com/soundreef,http://www.facebook.com/soundreef,https://www.linkedin.com/company/soundreef,Early Stage Venture,,,$1M to $10M
10115,Haizol.com,https://www.crunchbase.com/organization/haizol-com,"Xuhui, Shanghai, China","B2B, E-Commerce, E-Commerce Platforms, Industrial, Internet, Manufacturing, Outsourcing",Series B,2019-03-18,100000000.0,CNY,14896247.0,101-250,20896247.0,USD,20896247.0,2.0,,,,,,1.0,,,,For Profit,2015-11-19,https://twitter.com/HAIZOL_Dot_Com,https://www.facebook.com/haizoldotcom/,https://www.linkedin.com/company/haizol,Early Stage Venture,,,$10M to $50M
10958,Noah,https://www.crunchbase.com/organization/patch-homes-2,"San Francisco, California, United States","Finance, Financial Services, FinTech, Personal Finance, Real Estate",Series B,2020-04-22,150000000.0,USD,150000000.0,11-50,156000000.0,USD,156000000.0,4.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/noah_partners,https://www.facebook.com/noah-partners/,https://www.linkedin.com/company/noah-partners,Early Stage Venture,,,Less than $1M
10960,Medici,https://www.crunchbase.com/organization/medici-technologies,"Austin, Texas, United States","Health Care, Hospital, Medical, Mobile Apps",Series B,2020-04-27,24000000.0,USD,24000000.0,101-250,70565000.0,USD,70565000.0,4.0,Made Acquisitions,,,2.0,,1.0,,,,For Profit,2016-01-01,https://www.twitter.com/medici_app,https://www.facebook.com/medici.md/,https://www.linkedin.com/company/medici.md,Early Stage Venture,,,Less than $1M
10961,Bestow,https://www.crunchbase.com/organization/bestow-inc,"Dallas, Texas, United States","Financial Services, FinTech, Insurance, InsurTech, Life Insurance",Series B,2020-04-24,50000000.0,USD,50000000.0,51-100,67500000.0,USD,67500000.0,3.0,,,,,,2.0,,,,For Profit,2016-01-01,https://www.twitter.com/bestow_inc,https://www.facebook.com/bestowlifeinsurance,https://www.linkedin.com/company/bestow-insurance/,Early Stage Venture,,,Less than $1M
10962,Harness,https://www.crunchbase.com/organization/harness-512d,"San Francisco, California, United States","Artificial Intelligence, Big Data, Delivery, Developer Tools, Information Technology, SaaS, Software",Series B,2019-04-23,60000000.0,USD,60000000.0,101-250,80000000.0,USD,80000000.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/harnessio,https://www.facebook.com/harness.io/,https://www.linkedin.com/company/18249313,Early Stage Venture,,,Less than $1M
10964,Paradox,https://www.crunchbase.com/organization/paradox-olivia,"Scottsdale, Arizona, United States","Artificial Intelligence, Human Resources, Information Technology, Machine Learning",Series B,2020-05-11,40000000.0,USD,40000000.0,51-100,53340000.0,USD,53340000.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/paradoxolivia,https://www.facebook.com/paradoxolivia/,https://www.linkedin.com/company/10804989/,Early Stage Venture,,,Less than $1M
10981,MealPal,https://www.crunchbase.com/organization/mealpal,"New City, New York, United States","Food and Beverage, Internet, Restaurants",Series B,2017-09-19,20000000.0,USD,20000000.0,51-100,35000000.0,USD,35000000.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/mealpal,https://www.facebook.com/mealpal/,https://www.linkedin.com/company/mealpal,Early Stage Venture,,,Less than $1M
10982,Tekion,https://www.crunchbase.com/organization/tekion,"San Ramon, California, United States","Artificial Intelligence, Business Development, Machine Learning, Software",Series B,2019-08-02,,,,101-250,35100000.0,USD,35100000.0,5.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/tekioncorp,https://www.facebook.com/TekionCorp/,https://www.linkedin.com/company/41315/,Early Stage Venture,,,Less than $1M
10983,Aiven,https://www.crunchbase.com/organization/aiven,"Helsinki, Southern Finland, Finland","B2B, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Database, Software",Series B,2020-01-06,40000000.0,USD,40000000.0,51-100,50000000.0,USD,50000000.0,3.0,,,,,,4.0,,,,For Profit,2016-01-01,https://twitter.com/aiven_io,https://www.facebook.com/aivencloud,https://www.linkedin.com/company/aiven/,Early Stage Venture,,,Less than $1M
10986,askSpoke,https://www.crunchbase.com/organization/spoke-6,"San Francisco, California, United States",Software,Series B,2017-10-19,20000000.0,USD,20000000.0,11-50,28000000.0,USD,28000000.0,3.0,,,,,,3.0,,,,For Profit,2016-01-01,https://www.twitter.com/askspoke,https://www.facebook.com/askspoke,https://www.linkedin.com/company/spoke-askspoke.com-,Early Stage Venture,,,Less than $1M
10992,Live.me,https://www.crunchbase.com/organization/live-me,"West Hollywood, California, United States","Broadcasting, Mobile Apps, Online Games, Video Streaming",Series B,2017-11-08,50000000.0,USD,50000000.0,11-50,110000000.0,USD,110000000.0,2.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/streamliveme,https://www.facebook.com/pg/Streamliveme,,Early Stage Venture,,,Less than $1M
10996,Common Networks,https://www.crunchbase.com/organization/common-networks,"San Francisco, California, United States","Communication Hardware, Communications Infrastructure, Internet, Media and Entertainment",Series B,2018-08-16,25000000.0,USD,25000000.0,11-50,34300000.0,USD,34300000.0,3.0,,,,,,4.0,,,,For Profit,2016-01-01,https://twitter.com/commonnet,https://www.facebook.com/commonnetworks/,https://www.linkedin.com/company/commonnetworks,Early Stage Venture,,,Less than $1M
10998,Genome Medical,https://www.crunchbase.com/organization/genome-medical,"Monterey, California, United States","Genetics, Health Care, Life Science, Medical",Series B,2019-06-11,23000000.0,USD,23000000.0,11-50,46400000.0,USD,46400000.0,4.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/genomemed,https://www.facebook.com/genomemedical,https://www.linkedin.com/company/genome-medical,Early Stage Venture,,,Less than $1M
11000,Sunbit,https://www.crunchbase.com/organization/sunbit,"Los Angeles, California, United States","Finance, FinTech, Retail",Series B,2019-06-12,26000000.0,USD,26000000.0,51-100,53970000.0,USD,53970000.0,4.0,,,,,,4.0,,,,For Profit,2016-01-01,https://twitter.com/sunbit_fintech,https://www.facebook.com/sunbitfintech/,https://www.linkedin.com/company/sunbit,Early Stage Venture,,,Less than $1M
11005,Vestwell,https://www.crunchbase.com/organization/vestwell,"New York, New York, United States","Finance, Financial Services, Retirement",Series B,2019-04-02,30000000.0,USD,30000000.0,11-50,42500000.0,USD,42500000.0,3.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/vestwell,https://www.facebook.com/vestwell401k/,https://www.linkedin.com/company/vestwell-advisors/,Early Stage Venture,,,Less than $1M
11009,Wondery,https://www.crunchbase.com/organization/wondery,"West Hollywood, California, United States","Audio, Digital Media, Media and Entertainment, Podcast",Series B,2019-06-27,10000000.0,USD,10000000.0,11-50,15000000.0,USD,15000000.0,3.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/wonderymedia,https://www.facebook.com/WonderyMedia/,https://www.linkedin.com/company/wondery,Early Stage Venture,,,Less than $1M
11013,4iQ,https://www.crunchbase.com/organization/4iq,"Los Altos, California, United States","Cyber Security, Security",Series B,2018-11-12,18000000.0,USD,18000000.0,51-100,32000000.0,USD,32000000.0,2.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/4iQ,https://www.facebook.com/4iqdelvedeep/,https://www.linkedin.com/company/5153184/,Early Stage Venture,,,Less than $1M
11017,Carpe Data,https://www.crunchbase.com/organization/carpe-data,"Santa Barbara, California, United States","Artificial Intelligence, Information Technology, Insurance, InsurTech",Series B,2019-06-12,10200000.0,USD,10200000.0,51-100,16800000.0,USD,16800000.0,2.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/carpedataco,https://www.facebook.com/carpedatacorp/,https://www.linkedin.com/company/carpedatacorp/,Early Stage Venture,,,Less than $1M
11034,Medically Home,https://www.crunchbase.com/organization/the-medically-home,"Boston, Massachusetts, United States","Fitness, Health Care, Virtual Reality, Wellness",Series B,2019-05-28,10006281.0,USD,10006281.0,11-50,24041281.0,USD,24041281.0,2.0,,,,,,2.0,,,,,2016-01-01,https://twitter.com/medically_home,https://www.facebook.com/medicallyhome/,https://www.linkedin.com/company/medicallyhome/,Early Stage Venture,,,Less than $1M
11035,Axial Biotherapeutics,https://www.crunchbase.com/organization/axial-biotherapeutics,"Waltham, Massachusetts, United States","Biopharma, Biotechnology, Medical, Pharmaceutical",Series B,2019-06-20,10000000.0,USD,10000000.0,11-50,59500000.0,USD,59500000.0,4.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/axialbiotx,,https://www.linkedin.com/company/axial-biotherapeutics-inc./,Early Stage Venture,,,Less than $1M
11043,LevelTen Energy,https://www.crunchbase.com/organization/levelten-energy,"Seattle, Washington, United States","Energy, Environmental Engineering, Renewable Energy",Series B,2019-06-03,20500000.0,USD,20500000.0,11-50,28300000.0,USD,28300000.0,4.0,,,,,,1.0,,,,For Profit,2016-01-01,https://www.twitter.com/leveltenenergy,https://www.facebook.com/leveltenenergy,https://www.linkedin.com/company/levelten-energy,Early Stage Venture,,,Less than $1M
11054,Somatus,https://www.crunchbase.com/organization/somatus,"Vienna, Virginia, United States","Health Care, Health Diagnostics, Hospital",Series B,2018-04-10,11000000.0,USD,11000000.0,51-100,16000000.0,USD,16000000.0,2.0,,,,,,1.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/somatus,Early Stage Venture,,,Less than $1M
11068,AiVita Biomedical,https://www.crunchbase.com/organization/aivita-biomedical,"Irvine, California, United States","Biotechnology, Manufacturing, Medical",Series B,2020-02-25,12500000.0,USD,12500000.0,11-50,31207667.0,USD,31207667.0,4.0,,,,,,1.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/17902229/,Early Stage Venture,,,Less than $1M
11075,oBike,https://www.crunchbase.com/organization/obike,"Singapore, Central Region, Singapore","Last Mile Transportation, Recreation, Transportation, Travel",Series B,2017-08-16,45000000.0,USD,45000000.0,101-250,45000000.0,USD,45000000.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/OBikeInc,https://www.facebook.com/oBikeSG/,https://in.linkedin.com/company/obike-asia-pte-ltd,Early Stage Venture,,,Less than $1M
11086,BrightPlan,https://www.crunchbase.com/organization/brightplan,"Los Gatos, California, United States","Financial Services, Wealth Management",Series B,2019-06-12,12000000.0,USD,12000000.0,11-50,12000000.0,USD,12000000.0,1.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/mybrightplan,https://www.facebook.com/mybrightplan,https://www.linkedin.com/company/7588412,Early Stage Venture,,,Less than $1M
11087,Prelude Therapeutics,https://www.crunchbase.com/organization/prelude-therapeutics,"Wilmington, Delaware, United States","Biopharma, Biotechnology, Pharmaceutical, Therapeutics",Series B,2019-06-12,60000000.0,USD,60000000.0,11-50,72000000.0,USD,72000000.0,2.0,,,,,,1.0,,,,,2016-01-01,,,https://www.linkedin.com/company/prelude-therapeutics-incorporated/,Early Stage Venture,,,Less than $1M
11104,Kaizen Health,https://www.crunchbase.com/organization/kaizen-health,"Chicago, Illinois, United States","Health Care, Service Industry, Transportation",Series B,2020-01-09,,,,11-50,4300000.0,USD,4300000.0,5.0,,,,,,1.0,,,,,2016-01-01,https://www.twitter.com/kaizenhealth1,https://www.facebook.com/kaizenhealth,https://www.linkedin.com/in/mindiknebel,Early Stage Venture,,,Less than $1M
11135,Fermented Sciences,https://www.crunchbase.com/organization/fermented-sciences,"Ojai, California, United States","Brewing, Food and Beverage, Organic, Wine And Spirits",Series B,2019-11-20,25000000.0,USD,25000000.0,11-50,25000000.0,USD,25000000.0,1.0,,,,,,2.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/fermented-sciences-brewing/,Early Stage Venture,,,Less than $1M
11152,StockCrowd,https://www.crunchbase.com/organization/stockcrowd,"Barcelona, Catalonia, Spain","Crowdfunding, Crowdsourcing, FinTech, SaaS, Software",Series B,2019-09-18,10000000.0,EUR,11029492.0,1-10,14500000.0,EUR,15966027.0,3.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/StockCrowd,https://www.facebook.com/StockCrowd/,https://www.linkedin.com/company/10246094/,Early Stage Venture,,,Less than $1M
11191,BOU Brands,https://www.crunchbase.com/organization/bou-brands,"New York, New York, United States","Food and Beverage, Snack Food",Series B,2018-11-16,4000000.0,USD,4000000.0,1-10,5410000.0,USD,5410000.0,3.0,,,,,,1.0,,,,For Profit,2016-01-01,https://www.twitter.com/bouforyou,https://www.facebook.com/bouforyou,https://www.linkedin.com/company/bou-brands,Early Stage Venture,,,Less than $1M
11221,Sterifre Medical,https://www.crunchbase.com/organization/sterifre-medical,"Kirkland, Washington, United States","Health Care, Hospital",Series B,2019-07-29,8000000.0,USD,8000000.0,1-10,20000000.0,USD,20000000.0,2.0,,,,,,1.0,,,,,2016-01-01,,,https://www.linkedin.com/company/sterifremedical/,Early Stage Venture,,,Less than $1M
11232,Visunex Medical Systems,https://www.crunchbase.com/organization/visunex-medical,"Fremont, California, United States","Biotechnology, Health Care, Information Technology, Medical, Medical Device, mHealth",Series B,2017-05-07,20000000.0,USD,20000000.0,51-100,20000000.0,USD,20000000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/visunexmedical,https://www.facebook.com/VisunexMedical,https://www.linkedin.com/company-beta/6599464,Early Stage Venture,,,Less than $1M
11267,Delighted,https://www.crunchbase.com/organization/delighted-d003,"Tokyo, Tokyo, Japan","Apps, Software",Series B,2019-02-21,,,,,150003300.0,JPY,1395462.0,3.0,,,,,,,,,,,2016-01-01,,,,Early Stage Venture,,,Less than $1M
11269,Moleaer,https://www.crunchbase.com/organization/moleaer,"Torrance, California, United States","Industrial, Nanotechnology",Series B,2019-06-03,5000000.0,USD,5000000.0,1-10,11000000.0,USD,11000000.0,2.0,,,,,,2.0,,,,,2016-01-01,,https://www.facebook.com/Moleaer-Inc-204690120307005/,https://www.linkedin.com/company/moleaer/,Early Stage Venture,,,Less than $1M
11310,Mobility Work,https://www.crunchbase.com/organization/mobility-work,"Paris, Ile-de-France, France","Communities, Industrial, Information Technology, Mobile, Social Network, Software",Series B,2018-10-18,1250000.0,EUR,1431760.0,11-50,2250000.0,EUR,2617950.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://www.twitter.com/mobility_work,https://www.facebook.com/mobilitywork,https://www.linkedin.com/company/mobility-work,Early Stage Venture,,,Less than $1M
